DATE;NTOT;NLOW;WDIR;WSPD;WMAX;PP;T;WVP;HUM;PST;PSEA
1985-05-16;2.9;2.5;2.1;135;M;0;8.7;6.4;M;1014.7;M
1985-05-17;4;3.5;2.6;149;M;0;8.4;6.2;M;1018.25;M
1985-05-18;5.8;5.5;1.5;175;M;0;7.8;6;M;1020.8125;M
1985-05-19;4.3;3.5;2.5;146;M;0;6.6;5;M;1022.5125;M
1985-05-20;5.6;5.5;3.6;220;M;0;8.4;5.6;M;1017.075;M
1985-05-21;9.6;9.6;3.4;239;M;4.6;7.8;8.6;M;1004.6625;M
1985-05-22;4.4;3.5;5;282;M;5.9;5;6;M;1011.075;M
1985-05-23;7.8;7.6;3.4;144;M;0.8;8.7;7.9;M;1009.9625;M
1985-05-24;9.8;9.7;3.5;195;M;0.5;13.7;13.7;M;1005.15;M
1985-05-25;6.8;6.5;3.1;253;M;2.4;14.6;12.1;M;1013;M
1985-05-26;5.7;5.5;1.5;180;M;4.4;13.2;12.3;M;1021.5875;M
1985-05-27;1.3;0.9;1;90;M;0;13.8;10.7;M;1024.3875;M
1985-05-28;2.4;1.5;0.8;28;M;0;16.8;12.5;M;1022.0375;M
1985-05-29;3.5;3.5;1.6;34;M;0;18.6;13.8;M;1020.925;M
1985-05-30;6.9;6.5;1.5;51;M;0;20;14.2;M;1020.3375;M
1985-05-31;1.3;0.9;1.8;54;M;0;21.6;15.2;M;1020.225;M
1985-06-01;3.3;2.3;1.9;124;M;0;22;14.8;M;1017.4125;M
1985-06-02;7.6;7.5;2;96;M;10.5;17.1;16.8;M;1012.9625;M
1985-06-03;7.7;7.5;3.9;321;M;0.5;14.2;11.6;M;1008.8875;M
1985-06-04;6.6;6.4;7.5;332;M;0;9.1;6.8;M;1014.625;M
1985-06-05;7.3;6.4;3.1;163;M;0;11.2;9.3;M;1014.1875;M
1985-06-06;8.4;7.5;3.6;178;M;2.5;16.7;14.4;M;1006.0125;M
1985-06-07;9.9;9.6;1.9;51;M;7.4;11.1;12.9;M;1005.8875;M
1985-06-08;9.5;9.5;2.6;79;M;0;11.6;9.6;M;1013.3;M
1985-06-09;9.9;9.6;2.5;149;M;16;13.4;14.7;M;1005.3;M
1985-06-10;9.9;9.6;2.8;169;M;23.8;11.7;13.6;M;1000.2625;M
1985-06-11;9.9;9.6;6.1;282;M;3;9.5;10.5;M;1003.0625;M
1985-06-12;5.9;5.4;2.5;158;M;0;14.3;12;M;1008.1625;M
1985-06-13;9;8.5;3.3;177;M;0;14.1;11.6;M;1008.5625;M
1985-06-14;7.8;7.5;2.6;130;M;2.5;13.9;12.8;M;1008.4875;M
1985-06-15;8.7;8.5;2.3;228;M;0.3;13.4;12.3;M;1008.925;M
1985-06-16;7.5;7.5;2.1;79;M;2.6;12.7;11.2;M;1007.125;M
1985-06-17;8.6;8.5;2.4;133;M;8.9;11.8;11.5;M;999.9625;M
1985-06-18;8.1;7.5;0.8;79;M;1.1;11.3;11.9;M;1000.2875;M
1985-06-19;5.7;5.4;0.8;110;M;0;12.7;11.7;M;1006.125;M
1985-06-20;3;2.3;1.3;90;M;0;15.1;12.9;M;1007;M
1985-06-21;8.8;8.5;0.6;17;M;0;16.4;14.8;M;1006.95;M
1985-06-22;9.7;9.6;2.6;172;M;1.2;15.6;15.5;M;1003.4125;M
1985-06-23;8.3;7.5;3.1;231;M;0.5;15;14.5;M;1002.6375;M
1985-06-24;7.7;7.5;2.4;166;M;4.3;16.6;15.7;M;1006.125;M
1985-06-25;3.6;3.3;0.9;141;M;0;17.4;14.8;M;1007.8375;M
1985-06-26;3.8;3.3;2.3;141;M;0;17.4;14.9;M;1007.8375;M
1985-06-27;9.9;9.6;2.9;346;M;0;14;14.3;M;1005.1875;M
1985-06-28;6.4;5.4;3.3;262;M;0;15.9;13.7;M;1004.5125;M
1985-06-29;4.6;3.9;3.5;208;M;0;14.6;12.2;M;1007.4625;M
1985-06-30;6.9;6.4;2.4;191;M;4.3;13.2;12.7;M;1003.6875;M
1985-07-01;7.7;7;4.4;265;M;0.3;13.6;12;M;1006.6875;M
1985-07-02;8.2;7;1.8;118;M;12.8;12;13;M;1008.125;M
1985-07-03;8.4;7;1.5;132;M;1.6;14.9;13.4;M;1011;M
1985-07-04;8.2;7;1.4;104;M;0;13.3;13.4;M;1019.0375;M
1985-07-05;7.9;7;2.3;62;M;0;14.5;12.3;M;1021.5625;M
1985-07-06;9;8.5;3.9;79;M;8.1;13.1;12.9;M;1015.1;M
1985-07-07;9.9;9.6;4.3;217;M;4.6;12.7;14.2;M;1005.2125;M
1985-07-08;9.2;8.5;2.6;273;M;0.9;13.5;14.6;M;1003.975;M
1985-07-09;3.5;3.3;1.8;158;M;0.4;13.9;13;M;1006.275;M
1985-07-10;8.1;7;1.1;48;M;10.3;13.2;13.6;M;1005.9125;M
1985-07-11;7.8;7;0.9;116;M;0;14.5;13.9;M;1002.3375;M
1985-07-12;8.7;8.5;2.9;267;M;2.6;16.4;15.1;M;1008.6625;M
1985-07-13;1.9;1.4;3.1;234;M;0;17;13.3;M;1013.525;M
1985-07-14;4.4;3.3;3.4;315;M;0;16.4;13.2;M;1015.95;M
1985-07-15;7.7;7;0.5;62;M;0;16.3;13.7;M;1018.5125;M
1985-07-16;3.3;2.4;1.3;115;M;0;19.3;16.6;M;1019.25;M
1985-07-17;8;7;1.8;152;M;0.5;20.1;19.3;M;1018.2625;M
1985-07-18;4.3;3.3;0.8;110;M;0;17.7;16.1;M;1015.4;M
1985-07-19;3.2;2.4;1.6;206;M;0;16.7;14.4;M;1014.975;M
1985-07-20;3.7;3.3;0.6;42;M;0;16.8;13.8;M;1015.6125;M
1985-07-21;4.5;3.3;1.5;104;M;0;18.4;14.6;M;1017.35;M
1985-07-22;7.4;6.1;4;203;M;1.1;19.7;16.7;M;1013;M
1985-07-23;9.9;9.6;4.8;310;M;17.4;12.7;14.1;M;1010.9125;M
1985-07-24;9.9;9.6;2.3;158;M;9;14.4;15.7;M;1003.4625;M
1985-07-25;9.3;8.5;3;239;M;5.1;16.2;17;M;1001.225;M
1985-07-26;9.1;8.5;1.1;90;M;23.8;15.1;16.8;M;999.4375;M
1985-07-27;7;6.1;1.1;107;M;4.1;13.1;13.5;M;1004.075;M
1985-07-28;6.7;6.1;1.1;113;M;0;14.9;13.8;M;1008.275;M
1985-07-29;6.7;6.1;2;217;M;0;16.4;15.1;M;1009.0125;M
1985-07-30;4.3;3.3;1.8;183;M;0;17.9;14.5;M;1009.35;M
1985-07-31;9;8.5;1.1;93;M;2.3;15.1;16.3;M;1005.775;M
1985-08-01;8.3;7.6;0.9;121;M;2.6;16.9;17.3;M;1003.5;M
1985-08-02;7.3;6.5;3.1;203;M;1.1;16.5;15.5;M;1005.9;M
1985-08-03;8;7.6;2.5;242;M;0;16.5;14.3;M;1012.75;M
1985-08-04;5.2;4;1.8;149;M;0;16;14;M;1016.0875;M
1985-08-05;6.4;4.9;2;118;M;5.6;17.1;15.5;M;1013;M
1985-08-06;8.5;8.5;0.1;14;M;0.5;18.8;18.9;M;1013.05;M
1985-08-07;6.2;4.9;2.5;57;M;0;20.9;18.4;M;1013.575;M
1985-08-08;4.3;3.4;3.6;121;M;0.3;21.2;19.7;M;1012.7375;M
1985-08-09;1.6;1.5;2.1;73;M;0;22.6;20.5;M;1014.45;M
1985-08-10;0.5;0.5;3.5;116;M;0;24.4;18.5;M;1017.25;M
1985-08-11;5.1;4;2.9;186;M;0.8;20.4;18.5;M;1017;M
1985-08-12;2.4;1.5;1.5;186;M;0;17.7;15.5;M;1021.925;M
1985-08-13;0.4;0;1.8;203;M;0;15.2;12.9;M;1026.6;M
1985-08-14;5.9;4.9;1;84;M;0;16.7;14.5;M;1026.6875;M
1985-08-15;4;3.4;1.4;155;M;0;19.2;17.9;M;1024.275;M
1985-08-16;4.4;3.4;3;180;M;0;20.7;18.8;M;1021.425;M
1985-08-17;4.2;3.4;2;222;M;0;22;20.7;M;1020.075;M
1985-08-18;1.5;1.5;1.9;158;M;0;21.9;19.1;M;1018.575;M
1985-08-19;5.3;4;1;118;M;0;21.8;18.9;M;1013.9;M
1985-08-20;5.8;4.9;1.9;76;M;0;21.5;18.7;M;1008.0625;M
1985-08-21;7.9;7.6;0.9;104;M;1.8;18.2;16.3;M;1006.7375;M
1985-08-22;9.3;8.6;0.3;25;M;1.6;15;16;M;1007.6375;M
1985-08-23;9.9;9.9;3;254;M;18.1;16.4;17.1;M;1011.4625;M
1985-08-24;7.1;6.5;3.5;256;M;0;15;12.7;M;1015.65;M
1985-08-25;5.7;4.9;1.4;166;M;0;14.9;11.9;M;1021.2625;M
1985-08-26;0;0;2.8;177;M;0;18.7;16.5;M;1018.5;M
1985-08-27;0.6;0.6;2.6;146;M;0;20.7;18.5;M;1016.875;M
1985-08-28;3.8;3.4;1.8;158;M;0;16.7;17;M;1020.1;M
1985-08-29;3.8;3.4;0.1;6;M;0;14.5;12.2;M;1024.4625;M
1985-08-30;1.5;1.5;1.1;158;M;0;15.7;13.3;M;1020.375;M
1985-08-31;6.9;6.5;1.3;127;M;0;14.4;12.1;M;1019.7375;M
1985-09-01;3.1;2.4;0.4;17;M;0;12.4;10.5;M;1019.975;M
1985-09-02;0.3;0;2.3;93;M;0;14.5;10.3;M;1019.7;M
1985-09-03;6;5.6;1.6;166;M;15.6;15.5;14.4;M;1018.8125;M
1985-09-04;4.4;3;1.4;68;M;1.4;15.5;15.1;M;1019.25;M
1985-09-05;3.6;3;2.6;132;M;0;18.7;13.5;M;1012.7125;M
1985-09-06;9.9;9.9;2.3;73;M;7.1;15.3;15;M;1008.2;M
1985-09-07;9.9;9.9;4.8;107;M;7.6;13;13.6;M;1000.525;M
1985-09-08;9.9;9.9;8.8;149;M;21.6;7.5;9.7;M;995.875;M
1985-09-09;9.9;9.9;6.4;147;M;9.9;8.3;10.5;M;1003.2375;M
1985-09-10;9.9;9.9;3.4;161;M;2.7;9.6;10.4;M;1008.9875;M
1985-09-11;9.5;9.5;2;155;M;1.2;9;10.6;M;1009.375;M
1985-09-12;9.9;9.9;0.6;73;M;0;7.7;9.8;M;1014.4125;M
1985-09-13;9.9;9.9;1.6;56;M;10.2;9.6;12;M;1016.1875;M
1985-09-14;6.5;6.5;1.3;132;M;0;8.6;9.8;M;1018.0375;M
1985-09-15;5.6;5.6;1.5;183;M;0;8.6;9.4;M;1016;M
1985-09-16;6.7;6.6;2.4;183;M;0;9.9;11.1;M;1013.275;M
1985-09-17;6.2;5.6;3.4;200;M;4.4;10.5;12;M;1012.475;M
1985-09-18;9.9;9.9;3;135;M;13.2;9.4;11.9;M;1002.2875;M
1985-09-19;8.3;7.7;6.3;326;M;0.9;8.9;9.4;M;1011.775;M
1985-09-20;5.3;4;3.6;295;M;0;9;8.4;M;1015.45;M
1985-09-21;8.3;7.7;3.9;253;M;10.4;10.9;11.1;M;1006.675;M
1985-09-22;6.3;5.6;3;197;M;16.3;7.9;10.1;M;1000.75;M
1985-09-23;6;5.6;3.4;276;M;0.5;7.2;8.2;M;1004.2875;M
1985-09-24;6.6;6.6;3.9;273;M;2.8;5.1;7.4;M;1008.225;M
1985-09-25;6.4;5.6;2.1;234;M;0.3;4.5;7.3;M;1011.1125;M
1985-09-26;8.6;8.6;2.8;251;M;1.1;4;7.6;M;1011.9375;M
1985-09-27;9.5;9.5;3.1;307;M;0.9;5.4;7.5;M;1017.525;M
1985-09-28;9.9;9.9;1.8;99;M;2.4;4.2;7.5;M;1009.8625;M
1985-09-29;9.9;9.9;1.9;273;M;3.1;3.7;7.7;M;1003.325;M
1985-09-30;8;7.7;4.5;332;M;0;2.9;6.9;M;1009.1125;M
1985-10-01;5.2;4.5;3.1;298;M;0;3.8;6.5;M;1020.0125;M
1985-10-02;9.9;9.9;5.4;262;M;17;9.7;11.5;M;1005.7625;M
1985-10-03;8.1;7.7;4.1;273;M;0;12.2;12;M;1014.4625;M
1985-10-04;7.4;6.7;1.9;177;M;0;11.7;12.9;M;1017.275;M
1985-10-05;6.6;6.6;2.6;197;M;0;11.8;13.1;M;1020.3875;M
1985-10-06;5.2;4.5;2.5;211;M;0;13.3;14.2;M;1023.575;M
1985-10-07;5;4.5;2;208;M;0;12.9;13.8;M;1024.525;M
1985-10-08;9.9;9.9;1.5;130;M;0.3;11;12.7;M;1024.5125;M
1985-10-09;9.9;9.9;2.5;172;M;0;9.8;11.6;M;1024.3;M
1985-10-10;9.9;9.9;2.5;141;M;0;9.8;11;M;1025.6;M
1985-10-11;9.9;9.9;4;169;M;0;5.1;7;M;1026.3875;M
1985-10-12;9.9;9.9;4.5;155;M;0;5.7;7.2;M;1020.625;M
1985-10-13;9.9;9.9;4.3;147;M;0.9;6.6;8.5;M;894.3;M
1985-10-14;9.9;9.9;2.8;158;M;0;6.8;8.6;M;1023.875;M
1985-10-15;9.9;9.9;1.9;102;M;11.7;6;9;M;1022.4875;M
1985-10-16;9.9;9.9;2.1;135;M;0.8;4.7;8;M;1021.6125;M
1985-10-17;7.8;7.7;9.6;284;M;2.9;1.8;5.5;M;1011.725;M
1985-10-18;6.5;5.6;3.9;273;M;0;0.8;5.1;M;1014.4625;M
1985-10-19;9.9;9.9;3.3;155;M;6.7;2;6.7;M;1011.1;M
1985-10-20;9.9;9.9;2.8;267;M;0.4;3.3;7.2;M;1015.4125;M
1985-10-21;8;7.7;4.6;279;M;0;6.6;7.4;M;892.3;M
1985-10-22;9.3;9.3;5.1;298;M;1.3;7;7.6;M;1017.1375;M
1985-10-23;8.8;8.8;5.8;313;M;1.8;2.5;6;M;1021.775;M
1985-10-24;9.9;9.9;3.4;166;M;5.7;3.2;7;M;1021.9125;M
1985-10-25;9.9;9.9;4.5;307;M;0;6.5;8;M;1021.9625;M
1985-10-26;5.3;4.5;7.1;293;M;0;5.3;6;M;1019.25;M
1985-10-27;6;5.6;8.6;282;M;0.3;2.3;5.2;M;1006.7625;M
1985-10-28;7.4;6.7;6.6;267;M;2.3;-0.8;5;M;1000.775;M
1985-10-29;7.9;7.7;8.3;326;M;0.6;-1.8;4.1;M;1006.3625;M
1985-10-30;8.8;8.8;5.8;251;M;4.5;-2.2;4.7;M;1011.1125;M
1985-10-31;9.9;9.9;6.9;251;M;0;3.3;7.1;M;1003.3875;M
1985-11-01;9.9;9.9;3.4;234;M;1;2.9;7;M;1001.6;M
1985-11-02;9.9;9.9;2.8;214;M;0.5;-1.1;5.2;M;1008.4125;M
1985-11-03;9.9;9.9;5;180;M;6.7;2.6;6.7;M;1001.7625;M
1985-11-04;7;6.7;3.9;228;M;0;1.6;5.9;M;1008.625;M
1985-11-05;5.7;5.7;4.4;200;M;0;1.5;5.9;M;1021.8625;M
1985-11-06;8.6;8.6;5.5;166;M;0;1.1;5.7;M;1013.7375;M
1985-11-07;9.9;9.9;8.6;152;M;3.8;3.9;7.6;M;1002.875;M
1985-11-08;8.5;8.5;2.6;203;M;1.9;1.1;6.1;M;1006.0875;M
1985-11-09;5.8;5.7;3;245;M;2.3;0.7;6.1;M;1012.3625;M
1985-11-10;6.2;5.7;6.9;175;M;7.9;-0.5;5.3;M;1012.0625;M
1985-11-11;9;9;5.3;183;M;5;2.9;7.5;M;999.375;M
1985-11-12;6.7;6.7;4.3;189;M;0;0.2;5.5;M;1006.5;M
1985-11-13;9.9;9.9;4.9;211;M;0;0.5;5.6;M;1010.1;M
1985-11-14;7.4;6.7;4.4;290;M;0.6;0.1;5.4;M;1016.6;M
1985-11-15;9.7;9.7;3.4;228;M;0.7;-1.7;4.7;M;1023.4125;M
1985-11-16;7.9;7.9;2.9;124;M;1.5;-4.2;3.8;M;1028.7875;M
1985-11-17;9.8;9.8;2.6;158;M;0.4;-7.9;2.8;M;1038.6125;M
1985-11-18;9.9;9.9;2.6;85;M;0.4;-6.7;3;M;1046.4375;M
1985-11-19;9.9;9.9;3.3;326;M;0;-8.6;2.8;M;1050.45;M
1985-11-20;5.2;4.9;2.1;256;M;0;-9.6;2.7;M;1043.3875;M
1985-11-21;7.4;6.7;0.8;99;M;0;-10;2.7;M;1036.8375;M
1985-11-22;2.5;0.5;1.5;177;M;0;-11.5;2.3;M;1036.9625;M
1985-11-23;8.4;8.4;1.5;149;M;0;-9.9;2.6;M;1036.6875;M
1985-11-24;8.4;8.4;2.8;180;M;0;-10.9;2.3;M;1026.05;M
1985-11-25;9.9;9.9;2.8;177;M;3.3;-7.8;2.9;M;1014.225;M
1985-11-26;9.9;9.9;2.3;138;M;13.3;-7.2;3.3;M;1006.4875;M
1985-11-27;9.9;9.9;5.4;301;M;3.3;-6.2;3.2;M;1005.1;M
1985-11-28;7.7;7.7;0.5;79;M;0;-10.2;2.5;M;1020.8875;M
1985-11-29;6.8;6.7;0.3;20;M;0;-14.8;1.7;M;1024.9;M
1985-11-30;9.9;9.9;1.3;118;M;0.8;-16.1;1.4;M;1016.0625;M
1985-12-01;8;8;4;225;M;0.2;-12.2;1.9;M;1011.425;M
1985-12-02;5.4;4.5;3.6;239;M;1;-10.3;2.2;M;1017.825;M
1985-12-03;4.1;3.3;3;211;M;0;-14.2;1.7;M;1023.55;M
1985-12-04;9.9;9.9;4.1;155;M;4.4;-11.1;2.2;M;1011.875;M
1985-12-05;9.9;9.9;1.9;116;M;2.8;-4.8;4;M;1004.1625;M
1985-12-06;9.9;9.9;3.3;203;M;2.6;1.8;6.3;M;1006.2125;M
1985-12-07;9.9;9.9;8.4;225;M;1.1;1.1;5.5;M;994.95;M
1985-12-08;9.3;9.3;3;225;M;8.3;-5;3.5;M;1008.15;M
1985-12-09;2;1.8;1.8;177;M;0;-15.4;1.5;M;1028.5125;M
1985-12-10;7.4;6.7;2.1;135;M;4.9;-9.4;2.7;M;1025.025;M
1985-12-11;9.9;9.9;4.1;259;M;3.6;-2.3;4.7;M;1016.9125;M
1985-12-12;9;9;3;301;M;0.3;-6.1;3;M;1032;M
1985-12-13;9.9;9.9;4.4;223;M;0;-6.4;3.3;M;1032.1125;M
1985-12-14;8.7;8.7;6.3;206;M;0.2;-4.7;3.8;M;1016.25;M
1985-12-15;9.6;9.6;5.1;239;M;0.5;-0.7;4.9;M;1007.1;M
1985-12-16;9.1;9.1;2.5;259;M;1.3;-3.7;4.1;M;1006.4625;M
1985-12-17;9.6;9.6;1.3;180;M;0.9;-7.2;3.1;M;1006.5625;M
1985-12-18;4.1;3.3;4.1;327;M;0.2;-19.7;1.1;M;1013.5125;M
1985-12-19;2.5;1.8;2.3;270;M;0;-23;0.8;M;1017.025;M
1985-12-20;6.2;6.2;0.6;45;M;0;-24.8;0.8;M;1013.9875;M
1985-12-21;5.1;4.5;1.4;177;M;0.8;-17.9;1.3;M;1016.85;M
1985-12-22;6.4;6.4;4.9;189;M;3;-11.9;2.8;M;1017.9125;M
1985-12-23;9.9;9.9;4.5;231;M;0;1.5;6.8;M;1014.125;M
1985-12-24;9.9;9.9;4.1;237;M;0;-0.4;5.6;M;1014.2875;M
1985-12-25;9.9;9.9;4;203;M;0;-1.8;5.1;M;1015.525;M
1985-12-26;9.9;9.9;4.6;183;M;0;-4.2;4.3;M;1010.7375;M
1985-12-27;9.9;9.9;6.5;180;M;1.5;-1.4;5.1;M;1006.2;M
1985-12-28;9.9;9.9;2.4;144;M;6.9;-1.3;5.4;M;1007.3875;M
1985-12-29;9.9;9.9;1.8;163;M;3.2;-1.8;5.2;M;1005.9875;M
1985-12-30;9.9;9.9;2.4;220;M;16;-2.7;5;M;994.5;M
1985-12-31;8.9;8.9;5.6;248;M;0.5;-8.5;2.7;M;1010.8;M
1986-01-01;2.7;2.5;4.8;189;M;0;-10.9;2.4;M;1013.8125;M
1986-01-02;5.6;5.5;2.6;209;M;0;-10.6;2.5;M;1012.7125;M
1986-01-03;6.4;5.5;0.9;73;M;0.4;-14.4;1.9;M;1016.05;M
1986-01-04;9.9;9.9;0.8;45;M;2;-11.6;2.4;M;1012.225;M
1986-01-05;7.4;7.4;1.5;158;M;0;-9.7;2.8;M;1013.6875;M
1986-01-06;9.9;9.9;3;203;M;14.4;-8.3;3;M;1004.1625;M
1986-01-07;9.4;9.4;3.3;214;M;0;-6.3;3.5;M;1013.6125;M
1986-01-08;9.9;9.9;2.4;121;M;2.3;-6.1;3.6;M;1013.075;M
1986-01-09;9.9;9.9;4.5;96;M;11.8;-3.1;4.6;M;1003.5625;M
1986-01-10;9.9;9.9;4;200;M;4.6;-9.6;2.6;M;1008.3125;M
1986-01-11;7.3;7.3;1.4;158;M;0.2;-14.2;1.9;M;1013.025;M
1986-01-12;9.3;9.3;1.6;96;M;0.2;-13.9;1.9;M;1013.3375;M
1986-01-13;9.9;9.9;3.3;118;M;1.9;-13.3;1.9;M;1011.0375;M
1986-01-14;9.9;9.9;4.3;166;M;2.4;-4.6;4.1;M;1002.1875;M
1986-01-15;9.9;9.9;5.9;164;M;4.8;-2.3;4.8;M;988.775;M
1986-01-16;9.9;9.9;3.4;175;M;3.9;-1.1;5.4;M;987.5875;M
1986-01-17;7.4;7.4;4.5;267;M;3.1;-8.6;2.8;M;1000.15;M
1986-01-18;6.9;6.9;3.1;298;M;0;-18.9;1.2;M;1008.35;M
1986-01-19;6.5;6.5;2.1;172;M;0.4;-17.5;1.4;M;1004.8;M
1986-01-20;9.9;9.9;5.3;158;M;4.9;-6.7;3.6;M;997.05;M
1986-01-21;7.4;7.4;7.1;279;M;1.9;-6.9;3.7;M;999.075;M
1986-01-22;7.7;7.7;3.9;180;M;0.2;-11.3;2.6;M;1012.3875;M
1986-01-23;9.9;9.9;5.1;180;M;1.8;-2.8;4.7;M;1007.65;M
1986-01-24;9.9;9.9;4.9;161;M;0;-1.5;5.2;M;1005.7875;M
1986-01-25;9.9;9.9;6.3;147;M;0.3;1.3;6.7;M;1006;M
1986-01-26;9.7;9.7;5.8;141;M;3.4;2.6;7.1;M;1010.9125;M
1986-01-27;6.9;6.9;6.5;149;M;4.4;0.6;5.8;M;1020.1875;M
1986-01-28;5.4;4.5;2.6;161;M;1.2;-1.9;5.1;M;1031.975;M
1986-01-29;9.8;9.8;1.4;90;M;0;-2.6;4.5;M;1039.4875;M
1986-01-30;9.9;9.9;3.4;99;M;0;-4.5;3.5;M;1043.2;M
1986-01-31;7.5;7.5;3.9;107;M;0.2;-8.9;2.6;M;1047.9875;M
1986-02-01;1.1;0.2;0.6;90;M;0;-16.9;1.5;M;1050.15;M
1986-02-02;1.5;0.2;3.4;344;M;0;-16.2;1.5;M;1042.8;M
1986-02-03;3.5;2.3;1;175;M;0;-18.1;1.3;M;1039.55;M
1986-02-04;5.1;4.6;1.9;169;M;0.3;-23;0.9;M;1032.425;M
1986-02-05;6.4;5.3;2.4;265;M;2.1;-18.1;1.3;M;1020.275;M
1986-02-06;3.7;3.5;1.9;107;M;0;-18.4;1.3;M;1027.2875;M
1986-02-07;2;1.6;1.5;90;M;0;-18.5;1.3;M;1032.5;M
1986-02-08;2.5;1.6;0.3;31;M;0;-22.2;1;M;1033.2875;M
1986-02-09;0.3;0;0.8;110;M;0;-19.8;1.1;M;1033.925;M
1986-02-10;3.9;3.5;0.8;82;M;0;-17.7;1.3;M;1036.95;M
1986-02-11;0.4;0;1.4;141;M;0;-15.4;1.4;M;1037.2625;M
1986-02-12;2.2;1.6;2.5;237;M;0;-13.5;1.8;M;1036.9625;M
1986-02-13;8.6;8.6;2.1;208;M;0;-7.7;2.7;M;1029.7;M
1986-02-14;6.9;6.1;0.1;6;M;0;-10.7;2.5;M;1036.725;M
1986-02-15;0;0;0.3;23;M;0;-17.1;1.4;M;1042.425;M
1986-02-16;0.1;0;2.4;223;M;0;-13.2;1.6;M;1030.75;M
1986-02-17;1.4;0.2;2.4;217;M;0;-13.4;1.6;M;1020.9875;M
1986-02-18;6.2;5.3;1.9;57;M;5.2;-16;1.9;M;1014.0875;M
1986-02-19;5.3;4.6;5.3;200;M;3.1;-14.4;1.7;M;1015.6;M
1986-02-20;0;0;0.6;99;M;0;-23.1;0.8;M;1035.45;M
1986-02-21;6.4;5.3;3.5;70;M;0;-23.6;0.6;M;1036.85;M
1986-02-22;8;7.6;5.8;152;M;3;-15.2;1.5;M;1019.1375;M
1986-02-23;9.9;9.9;3.6;177;M;0.4;-11.5;2.2;M;1016.625;M
1986-02-24;9.3;9.3;3;276;M;4.4;-10;2.5;M;1005.175;M
1986-02-25;1.7;1.6;3.1;281;M;0.3;-17;1.3;M;1015.825;M
1986-02-26;0.3;0;1.5;127;M;0;-22.1;1;M;1026.5875;M
1986-02-27;7.6;7.6;2.8;189;M;0.4;-13;1.9;M;1025.9625;M
1986-02-28;8.2;7.6;3.3;186;M;0.5;-8.7;2.8;M;1021.975;M
1986-03-01;5.3;4.5;3.6;284;M;0.3;-11.4;2.1;M;1023.3875;M
1986-03-02;8;7.7;4.8;237;M;0.2;-7.9;2.6;M;1018.55;M
1986-03-03;5.3;4.5;5.4;228;M;0;-9.1;1.9;M;1018.675;M
1986-03-04;0;0;2.5;194;M;0;-6.8;2.4;M;1022.175;M
1986-03-05;5.1;4.5;4.4;175;M;0;-7.4;2.8;M;1017.2625;M
1986-03-06;9.9;9.9;5;192;M;0;0.1;5.7;M;1014.025;M
1986-03-07;9.9;9.9;4.8;194;M;0;1.8;6.6;M;1021.625;M
1986-03-08;9.9;9.9;3.1;248;M;0;0.6;6.2;M;1026.05;M
1986-03-09;8.9;8.7;2.8;329;M;0;1.2;5.6;M;1031.3375;M
1986-03-10;9.9;9.9;2.3;82;M;0;0.7;5;M;1038.8875;M
1986-03-11;9.9;9.9;1.3;149;M;0;-0.5;4.6;M;1040.3;M
1986-03-12;9.1;8.7;0.8;68;M;0;-1.2;4.1;M;1040.2375;M
1986-03-13;6.6;6.6;1;118;M;0;-2.9;4;M;1039.875;M
1986-03-14;5;4.5;2.5;118;M;0;-4.3;3.8;M;1042.2875;M
1986-03-15;2.6;2.4;1.1;115;M;0;-2.5;3.9;M;1049.9125;M
1986-03-16;1;0.4;0.9;93;M;0;-3.6;3.7;M;1048.0875;M
1986-03-17;0.9;0.4;2.5;329;M;0;-2.3;4;M;1040.125;M
1986-03-18;0.1;0;0.8;200;M;0;-2.4;3.8;M;1036.375;M
1986-03-19;5;4.5;0.8;116;M;0;-1.9;3.6;M;1034.5625;M
1986-03-20;0.9;0.4;0.5;59;M;0;-0.7;3.7;M;1033.5375;M
1986-03-21;0;0;0.8;177;M;0;-0.7;3.7;M;1029.2125;M
1986-03-22;0.5;0.4;0.1;37;M;0;-1.6;4;M;1028.8625;M
1986-03-23;0;0;2.4;107;M;0;-0.7;4;M;1024.5;M
1986-03-24;8.6;8.6;7.1;147;M;0;0.9;5.6;M;1014.5125;M
1986-03-25;9.9;9.9;5.9;138;M;3;0.1;6;M;1012.2875;M
1986-03-26;8.6;8.6;3.6;161;M;3.4;1.2;6.6;M;1013.2125;M
1986-03-27;4.3;3.4;1.8;115;M;0;1.8;6.5;M;1021.1875;M
1986-03-28;6.9;6.6;4.4;189;M;0;3.1;5.8;M;1022.9125;M
1986-03-29;9.4;8.7;4.9;186;M;0;3.6;7.6;M;1019.2625;M
1986-03-30;8.6;8.6;2.9;177;M;0;5.2;8.5;M;1016.475;M
1986-03-31;8.1;7.7;2.6;113;M;0;6.2;7.3;M;1014.7;M
1986-04-01;2.8;2.5;4.1;175;M;0.9;5.7;8.4;M;1010.8375;M
1986-04-02;9.9;9.9;3.6;225;M;4.7;3.9;7.1;M;1010.775;M
1986-04-03;6.9;6.6;5.3;211;M;0;3.3;5.3;M;1016.875;M
1986-04-04;8.6;8.6;3;158;M;8.1;5.3;7.3;M;1014.4;M
1986-04-05;9.9;9.9;3.4;203;M;7.2;5.9;8.3;M;1018.4;M
1986-04-06;9.9;9.9;1.8;48;M;0;3.1;7;M;1028.0125;M
